Name,Sex.sightings,Date.Sighting,Season,Body.Temp.C,Location,Catch.date,Catch.Sex,SVL,Weight.g.,Lat,Long,ConspecificDensity,NumOverlap50,kdarea,density50
Wendy,Female,13/10/2021,12,0,Lake,17/12/2021,Female,NA,NA,-27.46273333,153.0183333,0.088737201,38,293,0.129692833
Wendy,Female,13/10/2021,12,767,Lake,17/12/2021,Female,NA,NA,-27.46278333,153.0182833,0.088737201,38,293,0.129692833
Woombat,Female,31/08/2021,12,16.3,Spec,15/09/2021,Female,192,310,-27.46273333,153.0191333,0.051150895,24,391,0.061381074
Woombat,Female,31/08/2021,12,16.3,Spec,16/12/2021,Female,NA,NA,-27.46273333,153.0191333,0.051150895,24,391,0.061381074
Yenna,Female,21/10/2021,12,0,BBabs,NA,NA,NA,NA,-27.46201667,153.01765,0.031884058,11,345,0.031884058
Zedd,Female,13/10/2021,12,17,Lake,20/09/2021,Female,197,440,-27.46246667,153.0180167,0.084805654,30,283,0.106007067
Zedd,Female,12/10/2021,12,16.3,Lake,20/09/2021,Female,197,440,-27.46243333,153.01805,0.084805654,30,283,0.106007067
Zedd,Female,13/10/2021,12,17,Lake,14/12/2021,Female,NA,NA,-27.46246667,153.0180167,0.084805654,30,283,0.106007067
Zedd,Female,12/10/2021,12,16.3,Lake,14/12/2021,Female,NA,NA,-27.46243333,153.01805,0.084805654,30,283,0.106007067
Zog,Female,1/02/2022,12,39.6,Spec,13/09/2021,Female,145,100,-27.46275,153.01945,0.057926829,19,328,0.057926829
Zog,Female,1/02/2022,12,39.6,Spec,14/12/2021,Female,NA,NA,-27.46275,153.01945,0.057926829,19,328,0.057926829
Abuela,Female,2/03/2016,6,42,Spec,NA,NA,NA,NA,-27.46268333,153.01895,0.060693642,25,346,0.072254335
Africa,Male,15/04/2016,6,17.8,BBabs,NA,NA,NA,NA,-27.46195,153.0192,0.013483146,8,445,0.017977528
Albert,Male,17/02/2016,6,44.7,Spec,NA,NA,NA,NA,-27.46256667,153.0190667,0.043478261,48,460,0.104347826
Albert,Male,15/02/2016,6,42.6,Spec,NA,NA,NA,NA,-27.46253333,153.0190333,0.043478261,48,460,0.104347826
Alexis,Female,19/02/2016,6,44.2,Spec,NA,NA,NA,NA,-27.4625,153.0187833,0.037900875,26,343,0.075801749
Alexis,Female,17/02/2016,6,43.9,Spec,NA,NA,NA,NA,-27.4625,153.0188833,0.037900875,26,343,0.075801749
Apricot,Female,17/02/2016,6,41,Spec,NA,NA,NA,NA,-27.46285,153.0193333,0.026431718,33,908,0.036343612
Apricot,Female,24/11/2015,6,311,Spec,NA,NA,NA,NA,-27.46315,153.0194,0.026431718,33,908,0.036343612
Arnold,Male,19/02/2016,6,41.9,Spec,NA,NA,NA,NA,-27.46276667,153.0192333,0.046712803,37,578,0.064013841
Barron,Male,8/03/2016,6,41.9,Spec,NA,NA,NA,NA,-27.4629,153.0191667,0.034591195,30,636,0.047169811
Barron,Male,8/02/2016,6,40,Spec,NA,NA,NA,NA,-27.46285,153.0192333,0.034591195,30,636,0.047169811
Ben,Male,17/02/2016,6,40.3,Spec,NA,NA,NA,NA,-27.46245,153.0188333,0.027559055,36,508,0.070866142
Bev,Female,15/04/2016,6,17.1,Lake,NA,NA,NA,NA,-27.46251667,153.01805,0.02166065,6,277,0.02166065
Blab,Female,17/02/2016,6,41.4,Spec,NA,NA,NA,NA,-27.46245,153.0188333,0.029925187,29,401,0.072319202
Blab,Female,15/02/2016,6,45.5,Spec,NA,NA,NA,NA,-27.46251667,153.0187833,0.029925187,29,401,0.072319202
Cesc,Male,25/02/2016,6,40.2,Lake,NA,NA,NA,NA,-27.46221667,153.0174333,0.02739726,30,511,0.058708415
Coke,Male,15/04/2016,6,20.3,Lake,NA,NA,NA,NA,-27.46226667,153.0172833,0.040462428,13,346,0.037572254
Cole,Male,15/04/2016,6,19.1,Spec,NA,NA,NA,NA,-27.4632,153.01915,0.03515625,26,512,0.05078125
Cole,Male,15/02/2016,6,43.8,Spec,NA,NA,NA,NA,-27.46313333,153.01915,0.03515625,26,512,0.05078125
Consuela,Female,25/02/2016,6,40.3,Lake,NA,NA,NA,NA,-27.46221667,153.0174333,0.041522491,13,288,0.045138889
Coriander,Female,29/02/2016,6,41.8,Spec,NA,NA,NA,NA,-27.46296667,153.0190667,0.064788732,30,355,0.084507042
Coriander,Female,24/02/2016,6,40.8,Spec,NA,NA,NA,NA,-27.46293333,153.0192,0.064788732,30,355,0.084507042
Coriander,Female,19/02/2016,6,40.3,Spec,NA,NA,NA,NA,-27.46301667,153.0192333,0.064788732,30,355,0.084507042
Coriander,Female,17/02/2016,6,40,Spec,NA,NA,NA,NA,-27.46295,153.0192167,0.064788732,30,355,0.084507042
Dan,Male,15/04/2016,6,17,Spec,NA,NA,NA,NA,-27.46268333,153.0192,0.038229376,29,497,0.058350101
Dan,Male,29/02/2016,6,40.3,Spec,NA,NA,NA,NA,-27.4627,153.0192333,0.038229376,29,497,0.058350101
Dan,Male,19/02/2016,6,41.1,Spec,NA,NA,NA,NA,-27.4627,153.0192,0.038229376,29,497,0.058350101
Dan,Male,18/02/2016,6,40,Spec,NA,NA,NA,NA,-27.4627,153.0192333,0.038229376,29,497,0.058350101
Dan,Male,17/02/2016,6,41.3,Spec,NA,NA,NA,NA,-27.46273333,153.0192,0.038229376,29,497,0.058350101
Diva,Female,15/04/2016,6,17.3,Lake,NA,NA,NA,NA,-27.46253333,153.0180667,0.021818182,28,275,0.101818182
Erin,Female,24/02/2016,6,40.9,Spec,NA,NA,NA,NA,-27.46286667,153.0195667,0.021645022,25,462,0.054112554
Erin,Female,17/02/2016,6,41.6,Spec,NA,NA,NA,NA,-27.4629,153.0195167,0.021645022,25,462,0.054112554
Esme,Female,24/02/2016,6,40.1,Spec,NA,NA,NA,NA,-27.463,153.0192333,0.047945205,29,584,0.049657534
Frank,Male,4/12/2015,6,18.5,Rforest,NA,NA,NA,NA,-27.46231667,153.0170333,0.016157989,9,557,0.016157989
Gretel,Female,19/02/2016,6,40.4,Spec,NA,NA,NA,NA,-27.46241667,153.0187667,0.025974026,20,308,0.064935065
Hakuna,Female,29/02/2016,6,41.8,Spec,NA,NA,NA,NA,-27.46273333,153.01905,0.064150943,16,265,0.060377358
Hakuna,Female,25/02/2016,6,41.5,Spec,NA,NA,NA,NA,-27.4627,153.01905,0.064150943,16,265,0.060377358
Hippo,Male,19/02/2016,6,42.4,Spec,NA,NA,NA,NA,-27.463,153.0190667,0.063829787,45,329,0.136778116
Horis,Female,29/02/2016,6,44,BBabs,NA,NA,NA,NA,-27.46196667,153.0177167,0.013888889,15,360,0.041666667
Jason,Male,2/03/2016,6,46,Spec,NA,NA,NA,NA,-27.46281667,153.0193333,0.032223983,61,1892,0.032241015
Karin,Female,25/02/2016,6,40.2,Lake,NA,NA,NA,NA,-27.46266667,153.0181667,0.031746032,10,315,0.031746032
Kiara,Female,29/02/2016,6,42.9,Spec,NA,NA,NA,NA,-27.46283333,153.0194167,0.021653543,30,508,0.059055118
Manny,Male,30/03/2016,6,3.5,Spec,NA,NA,NA,NA,-27.46271667,153.0190333,0.052795031,21,322,0.065217391
Michal,Female,17/02/2016,6,40.7,Spec,NA,NA,NA,NA,-27.4629,153.0195167,0.019157088,18,522,0.034482759
Michal,Female,12/11/2015,6,3.9,Spec,NA,NA,NA,NA,-27.46268333,153.0195333,0.019157088,18,522,0.034482759
Minnie,Female,18/03/2016,6,54.3,Spec,NA,NA,NA,NA,-27.46293333,153.0192167,0.069069069,31,333,0.093093093
Minnie,Female,15/02/2016,6,41.2,Spec,NA,NA,NA,NA,-27.46285,153.0195333,0.069069069,31,333,0.093093093
Minnie,Female,9/02/2016,6,42.2,Spec,NA,NA,NA,NA,-27.46293333,153.0191667,0.069069069,31,333,0.093093093
Mowgli,Male,29/02/2016,6,43.3,Spec,22/09/2015,Male,NA,NA,-27.46283333,153.0194167,0.018154312,28,661,0.042360061
Mowgli,Male,17/02/2016,6,45.2,Spec,22/09/2015,Male,NA,NA,-27.46285,153.0192667,0.018154312,28,661,0.042360061
Mowgli,Male,28/10/2015,6,20.3,Spec,22/09/2015,Male,NA,NA,-27.46283333,153.0193167,0.018154312,28,661,0.042360061
Muffin,Female,15/03/2016,6,274,Spec,NA,NA,NA,NA,-27.46296667,153.019,0.06884058,27,276,0.097826087
Muffin,Female,17/02/2016,6,40,Spec,NA,NA,NA,NA,-27.46298333,153.01905,0.06884058,27,276,0.097826087
Muffin,Female,15/02/2016,6,43.4,Spec,NA,NA,NA,NA,-27.46296667,153.019,0.06884058,27,276,0.097826087
Nigella,Female,1/03/2016,6,17.8,Spec,NA,NA,NA,NA,-27.4632,153.01915,0.03539823,34,339,0.100294985
Ocean,Female,25/02/2016,6,41.8,Lake,NA,NA,NA,NA,-27.46221667,153.0174333,0.026,16,500,0.032
Ocean,Female,24/02/2016,6,17.3,Rforest,NA,NA,NA,NA,-27.46211667,153.0173333,0.026,16,500,0.032
Paqueratte,Female,9/02/2016,6,40,BBabs,NA,NA,NA,NA,-27.46178333,153.0173333,0.007117438,4,281,0.014234875
Peaches,Female,15/02/2016,6,42.1,Lake,NA,NA,NA,NA,-27.4623,153.0174,0.043478261,12,299,0.040133779
Peaches,Female,28/10/2015,6,20.3,Spec,NA,NA,NA,NA,-27.46231667,153.0173667,0.043478261,12,299,0.040133779
Peaches,Female,8/10/2015,6,20.2,Lake,NA,NA,NA,NA,-27.46236667,153.0174333,0.043478261,12,299,0.040133779
Pistatxo,Male,2/03/2016,6,42.8,Spec,NA,NA,NA,NA,-27.46268333,153.01895,0.069767442,32,344,0.093023256
Pistatxo,Male,29/02/2016,6,42.6,Spec,NA,NA,NA,NA,-27.46268333,153.0189167,0.069767442,32,344,0.093023256
Pixie,Female,17/02/2016,6,41.3,Spec,NA,NA,NA,NA,-27.46273333,153.0192,0.037664783,26,531,0.048964218
Porridge,Male,11/04/2016,6,8.4,Spec,NA,NA,NA,NA,-27.46283333,153.0192333,0.046242775,46,519,0.088631985
Porridge,Male,2/03/2016,6,45.5,Spec,NA,NA,NA,NA,-27.46286667,153.01925,0.046242775,46,519,0.088631985
Porridge,Male,1/03/2016,6,41.7,Spec,NA,NA,NA,NA,-27.46285,153.0192333,0.046242775,46,519,0.088631985
Quad,Male,15/02/2016,6,41,Spec,NA,NA,NA,NA,-27.46311667,153.0195167,0.025682183,33,623,0.052969502
Rain,Female,1/10/2015,6,0,Spec,NA,NA,NA,NA,-27.46268333,153.0190833,0.039215686,33,459,0.071895425
Ripper,Male,1/04/2016,6,20.2,Spec,NA,NA,NA,NA,-27.46263333,153.0193333,0.015075377,17,995,0.017085427
Ripper,Male,10/03/2016,6,3402,Spec,NA,NA,NA,NA,-27.46255,153.0191833,0.015075377,17,995,0.017085427
Rooty,Male,15/02/2016,6,41.3,Lake,NA,NA,NA,NA,-27.46223333,153.0173833,0.027548209,14,363,0.038567493
Sandy,Female,18/02/2016,6,40.5,Spec,NA,NA,NA,NA,-27.46268333,153.0189333,0.08681672,27,311,0.08681672
Sandy,Female,17/02/2016,6,41.3,Spec,NA,NA,NA,NA,-27.46265,153.0189333,0.08681672,27,311,0.08681672
Sansa,Female,15/04/2016,6,16.2,Lake,NA,NA,NA,NA,-27.46273333,153.0181667,0.02295082,8,305,0.026229508
Sansa,Female,4/03/2016,6,2439,Lake,NA,NA,NA,NA,-27.4626,153.01815,0.02295082,8,305,0.026229508
Seb,Male,17/02/2016,6,41.1,Spec,NA,NA,NA,NA,-27.46306667,153.019,0.034090909,38,703,0.054054054
Tim,Male,1/03/2016,6,43.5,Spec,NA,NA,NA,NA,-27.46288333,153.0192333,0.029449424,47,781,0.060179257
Tim,Male,19/02/2016,6,42.6,Spec,NA,NA,NA,NA,-27.46288333,153.0192833,0.029449424,47,781,0.060179257
Violet,Female,17/02/2016,6,41,Spec,NA,NA,NA,NA,-27.46311667,153.0194167,0.050847458,26,472,0.055084746
Winnie,Female,15/04/2016,6,16.1,Spec,NA,NA,NA,NA,-27.46268333,153.0192,0.040767386,41,417,0.098321343
Winnie,Female,29/02/2016,6,41.3,Spec,NA,NA,NA,NA,-27.4627,153.0192167,0.040767386,41,417,0.098321343
Zeus,Male,19/02/2016,6,20,Rforest,NA,NA,NA,NA,-27.46223333,153.0171667,0.029569892,18,372,0.048387097
Abuela,Female,17/01/2017,7,41.1,Spec,8/12/2016,Female,182,260,-27.46266667,153.019,0.064285714,44,420,0.104761905
Africa,Male,24/08/2016,7,19,BBabs,13/12/2016,Male,270,850,-27.46193333,153.0175167,0.032098765,14,406,0.034482759
Albus,Male,12/04/2017,7,18.2,Pground,29/11/2016,Male,183,320,-27.46255,153.0195,0.034229829,13,409,0.031784841
Alexis,Female,24/08/2016,7,18.8,Spec,1/12/2016,Female,193,290,-27.46248333,153.01875,0.041916168,36,334,0.107784431
Arnold,Male,5/04/2017,7,18.3,Spec,6/12/2016,Male,252,750,-27.46278333,153.01925,0.073226545,58,437,0.132723112
Arnold,Male,23/01/2017,7,41.1,Spec,6/12/2016,Male,252,750,-27.46285,153.0191833,0.073226545,58,437,0.132723112
Arnold,Male,5/04/2017,7,18.3,Spec,29/11/2016,Male,266,750,-27.46278333,153.01925,0.073226545,58,437,0.132723112
Arnold,Male,23/01/2017,7,41.1,Spec,29/11/2016,Male,266,750,-27.46285,153.0191833,0.073226545,58,437,0.132723112
Barron,Male,24/04/2017,7,40.8,Spec,29/11/2016,Male,289,900,-27.46283333,153.0192167,0.050167224,53,598,0.088628763
Barron,Male,4/04/2017,7,17.4,Spec,29/11/2016,Male,289,900,-27.46283333,153.0192,0.050167224,53,598,0.088628763
Barron,Male,17/08/2016,7,14,Spec,29/11/2016,Male,289,900,-27.46288333,153.0192333,0.050167224,53,598,0.088628763
Beans,Female,26/04/2017,7,18.5,Rforest,NA,NA,NA,NA,-27.46203333,153.0172167,0.022113022,16,407,0.039312039
Beans,Female,20/04/2017,7,16.9,Rforest,NA,NA,NA,NA,-27.46203333,153.01725,0.022113022,16,407,0.039312039
Bev,Female,26/04/2017,7,16.3,Lake,8/12/2016,Female,196,350,-27.46248333,153.0180833,0.037414966,16,294,0.054421769
Bev,Female,20/04/2017,7,15.5,Lake,8/12/2016,Female,196,350,-27.4625,153.0180333,0.037414966,16,294,0.054421769
Bev,Female,22/03/2017,7,19.3,Lake,8/12/2016,Female,196,350,-27.46248333,153.0180167,0.037414966,16,294,0.054421769
Buddy,Male,20/04/2017,7,16.6,Spec,1/12/2016,Male,273,950,-27.46268333,153.0186167,0.072607261,26,303,0.085808581
Buddy,Male,21/09/2016,7,18.8,Spec,1/12/2016,Male,273,950,-27.4627,153.01875,0.072607261,26,303,0.085808581
Buddy,Male,21/09/2016,7,16.7,Spec,1/12/2016,Male,273,950,-27.46271667,153.01875,0.072607261,26,303,0.085808581
Buzz,Male,18/04/2017,7,40.1,Spec,6/12/2016,Male,178,250,-27.46255,153.0190833,0.047091413,36,722,0.049861496
Chocolate,Male,20/04/2017,7,15.5,Lake,8/12/2016,Male,163,220,-27.46245,153.0180667,0.034920635,12,315,0.038095238
Clarke,Female,26/04/2017,7,18.9,Rforest,9/12/2016,Female,173,350,-27.46201667,153.01715,0.024305556,16,288,0.055555556
Clarke,Female,20/04/2017,7,19.3,Rforest,9/12/2016,Female,173,350,-27.46203333,153.0171667,0.024305556,16,288,0.055555556
Clarke,Female,19/04/2017,7,19,Rforest,9/12/2016,Female,173,350,-27.462,153.0171167,0.024305556,16,288,0.055555556
Coke,Male,26/04/2017,7,15.9,Rforest,9/12/2016,Male,241,600,-27.46236667,153.0171833,0.027573529,23,544,0.042279412
Coke,Male,20/04/2017,7,18.6,Lake,9/12/2016,Male,241,600,-27.46236667,153.0172,0.027573529,23,544,0.042279412
Cole,Male,27/04/2017,7,18.6,Spec,9/12/2016,Male,266,900,-27.46291667,153.0192,0.041958042,28,286,0.097902098
Cole,Male,27/09/2016,7,19,Spec,9/12/2016,Male,266,900,-27.46321667,153.0191167,0.041958042,28,286,0.097902098
Consuela,Female,23/05/2017,7,14.5,Rforest,8/12/2016,Female,185,450,-27.46218333,153.0173667,0.034364261,12,291,0.041237113
Dan,Male,12/01/2017,7,41.6,Spec,29/11/2016,Male,253,830,-27.4627,153.0194667,0.068601583,50,379,0.131926121
Dan,Male,27/09/2016,7,16.3,Spec,29/11/2016,Male,253,830,-27.4628,153.0191667,0.068601583,50,379,0.131926121
Dan,Male,21/09/2016,7,16.1,Spec,29/11/2016,Male,253,830,-27.46273333,153.0192333,0.068601583,50,379,0.131926121
Dan,Male,31/08/2016,7,18.6,Spec,29/11/2016,Male,253,830,-27.46268333,153.0192333,0.068601583,50,379,0.131926121
Delilah,Female,21/09/2016,7,16.8,Spec,16/12/2016,Female,220,600,-27.4627,153.01875,0.073578595,33,299,0.110367893
Diva,Female,21/09/2016,7,18.1,Lake,NA,NA,NA,NA,-27.46261667,153.01815,0.042168675,14,332,0.042168675
Dre,Male,27/04/2017,7,15.1,Lake,8/12/2016,Male,257,700,-27.46231667,153.0175,0.020224719,28,445,0.062921348
Dre,Male,27/04/2017,7,16,Lake,8/12/2016,Male,257,700,-27.46236667,153.0174167,0.020224719,28,445,0.062921348
Dre,Male,20/04/2017,7,14.4,Lake,8/12/2016,Male,257,700,-27.46241667,153.0173833,0.020224719,28,445,0.062921348
Dre,Male,7/09/2016,7,18.8,Lake,8/12/2016,Male,257,700,-27.4623,153.0175,0.020224719,28,445,0.062921348
Dre,Male,7/09/2016,7,16.9,Lake,8/12/2016,Male,257,700,-27.46231667,153.01755,0.020224719,28,445,0.062921348
Elowen,Female,18/04/2017,7,43.9,Spec,8/12/2016,Female,191,340,-27.46266667,153.0186667,0.068535826,25,321,0.07788162
Emerald,Female,23/05/2017,7,18.7,Rforest,9/12/2016,Female,180,370,-27.46185,153.0169833,0.004132231,1,242,0.004132231
Emerald,Female,20/04/2017,7,18.7,Rforest,9/12/2016,Female,180,370,-27.46191667,153.0169833,0.004132231,1,242,0.004132231
Emerald,Female,12/04/2017,7,17.1,Rforest,9/12/2016,Female,180,370,-27.46193333,153.0170167,0.004132231,1,242,0.004132231
Emerald,Female,4/04/2017,7,19.2,Rforest,9/12/2016,Female,180,370,-27.46188333,153.017,0.004132231,1,242,0.004132231
Ente,Male,20/04/2017,7,19.3,Spec,1/12/2016,Male,264,850,-27.4625,153.0187667,0.029411765,49,476,0.102941176
Ente,Male,24/08/2016,7,19.2,Spec,1/12/2016,Male,264,850,-27.46273333,153.0187833,0.029411765,49,476,0.102941176
Erin,Female,30/01/2017,7,2707,Spec,29/11/2016,Female,198,395,-27.46285,153.0192333,0.052892562,49,605,0.080991736
Esme,Female,26/04/2017,7,18.8,Spec,29/11/2016,Female,198,370,-27.46298333,153.0192,0.082228117,44,377,0.116710875
Esme,Female,7/09/2016,7,18.2,Spec,29/11/2016,Female,198,370,-27.4629,153.0191833,0.082228117,44,377,0.116710875
Flea,Male,26/04/2017,7,16.4,Lake,13/12/2016,Male,172,330,-27.46256667,153.0181333,0.049382716,16,324,0.049382716
Frank,Male,19/04/2017,7,19,Rforest,9/12/2016,Male,238,550,-27.46218333,153.0171833,0.021459227,13,466,0.027896996
Frank,Male,12/10/2016,7,15.5,Rforest,9/12/2016,Male,238,550,-27.46216667,153.0170667,0.021459227,13,466,0.027896996
Frank,Male,19/09/2016,7,17,Rforest,9/12/2016,Male,238,550,-27.46225,153.0169167,0.021459227,13,466,0.027896996
Fresh,Female,6/09/2016,7,17.7,Lake,13/12/2016,Female,192,460,-27.46268333,153.0181167,0.046296296,22,324,0.067901235
Gaga,Male,27/04/2017,7,18.7,Rforest,9/12/2016,Male,258,700,-27.46201667,153.0172333,0.033519553,12,358,0.033519553
Gaga,Male,20/04/2017,7,18.4,Rforest,9/12/2016,Male,258,700,-27.46213333,153.0172333,0.033519553,12,358,0.033519553
Gaga,Male,4/04/2017,7,16.7,Rforest,9/12/2016,Male,258,700,-27.462,153.0171167,0.033519553,12,358,0.033519553
Gaga,Male,20/02/2017,7,19.2,Rforest,9/12/2016,Male,258,700,-27.46193333,153.0171167,0.033519553,12,358,0.033519553
Galaxy,Female,12/04/2017,7,17.5,Spec,29/11/2016,Female,177,190,-27.46286667,153.01895,0.080882353,34,408,0.083333333
Hercules,Male,21/09/2016,7,18,Lake,8/12/2016,Male,224,520,-27.46231667,153.01725,0.022187005,15,631,0.023771791
Hercules,Male,7/09/2016,7,12.5,Lake,8/12/2016,Male,224,520,-27.46226667,153.0173,0.022187005,15,631,0.023771791
Hippo,Male,21/09/2016,7,19.1,Spec,6/12/2016,Male,258,910,-27.46296667,153.01905,0.092948718,48,312,0.153846154
Hippo,Male,17/08/2016,7,17.9,Spec,6/12/2016,Male,258,910,-27.46298333,153.0190667,0.092948718,48,312,0.153846154
Horis,Female,26/04/2017,7,18.6,BBabs,NA,NA,NA,NA,-27.46193333,153.0175167,0.028795812,14,382,0.036649215
Horis,Female,4/04/2017,7,18.6,BBabs,NA,NA,NA,NA,-27.46191667,153.0174333,0.028795812,14,382,0.036649215
Humphrey,Male,7/09/2016,7,17.3,Pground,NA,NA,NA,NA,-27.4626,153.0194333,0.03185438,33,878,0.037585421
Jafar,Male,17/10/2016,7,40.4,Spec,29/11/2016,Male,211,460,-27.46321667,153.0194,0.031047865,49,773,0.063389392
Joy,Female,26/04/2017,7,17.3,Rforest,NA,NA,NA,NA,-27.46201667,153.0172333,0.027027027,10,333,0.03003003
Joy,Female,12/04/2017,7,18.3,Rforest,NA,NA,NA,NA,-27.46201667,153.0171667,0.027027027,10,333,0.03003003
Joy,Female,4/04/2017,7,18.5,Rforest,NA,NA,NA,NA,-27.4619,153.0170333,0.027027027,10,333,0.03003003
Juno,Female,21/09/2016,7,18.4,Pground,NA,NA,NA,NA,-27.46261667,153.0194333,0.026785714,20,560,0.035714286
Karin,Female,26/04/2017,7,16,Lake,8/12/2016,Female,210,450,-27.46268333,153.0181333,0.048387097,15,310,0.048387097
Karin,Female,21/09/2016,7,18.3,Lake,8/12/2016,Female,210,450,-27.4627,153.0181167,0.048387097,15,310,0.048387097
Karin,Female,7/09/2016,7,17.1,Lake,8/12/2016,Female,210,450,-27.4627,153.0181167,0.048387097,15,310,0.048387097
Kiah,Female,21/09/2016,7,18,Lake,8/12/2016,Female,189,370,-27.46241667,153.0173167,0.035971223,16,417,0.038369305
Kiarash,Male,27/04/2017,7,14.7,Lake,9/12/2016,Male,260,1000,-27.46275,153.0181833,0.029810298,10,369,0.027100271
Kiarash,Male,20/04/2017,7,17.3,Lake,9/12/2016,Male,260,1000,-27.46268333,153.0180833,0.029810298,10,369,0.027100271
Kiarash,Male,11/04/2017,7,19,Lake,9/12/2016,Male,260,1000,-27.46275,153.0181333,0.029810298,10,369,0.027100271
Kiarash,Male,27/04/2017,7,14.7,Lake,13/12/2016,Male,271,1120,-27.46275,153.0181833,0.029810298,10,369,0.027100271
Kiarash,Male,20/04/2017,7,17.3,Lake,13/12/2016,Male,271,1120,-27.46268333,153.0180833,0.029810298,10,369,0.027100271
Kiarash,Male,11/04/2017,7,19,Lake,13/12/2016,Male,271,1120,-27.46275,153.0181333,0.029810298,10,369,0.027100271
Lagertha,Female,4/04/2017,7,17.2,Spec,NA,NA,NA,NA,-27.46306667,153.01925,0.074712644,25,348,0.07183908
Loretta,Female,27/09/2016,7,19,Spec,NA,NA,NA,NA,-27.46286667,153.01915,0.1,50,310,0.161290323
Luigi,Male,26/04/2017,7,16.3,Lake,8/12/2016,Male,257,860,-27.46263333,153.0180833,0.037296037,18,429,0.041958042
Luigi,Male,20/04/2017,7,15.5,Lake,8/12/2016,Male,257,860,-27.46265,153.0180667,0.037296037,18,429,0.041958042
Luigi,Male,21/09/2016,7,19,Lake,8/12/2016,Male,257,860,-27.46263333,153.01815,0.037296037,18,429,0.041958042
Luigi,Male,7/09/2016,7,16.7,Lake,8/12/2016,Male,257,860,-27.46261667,153.01815,0.037296037,18,429,0.041958042
Luigi,Male,6/09/2016,7,13.9,Lake,8/12/2016,Male,257,860,-27.46258333,153.0179833,0.037296037,18,429,0.041958042
Luigi,Male,31/08/2016,7,15.6,Lake,8/12/2016,Male,257,860,-27.46261667,153.01815,0.037296037,18,429,0.041958042
Magdelaine,Male,21/04/2017,7,353.7,Spec,29/11/2016,Male,201,300,-27.46291667,153.0191833,0.052503053,64,819,0.078144078
Magdelaine,Male,21/04/2017,7,353.7,Spec,6/12/2016,Male,NA,NA,-27.46291667,153.0191833,0.052503053,64,819,0.078144078
Mal,Male,5/04/2017,7,17.4,Spec,1/12/2016,Male,275,790,-27.46271667,153.0186,0.044970414,46,845,0.05443787
Mal,Male,4/04/2017,7,18.3,Spec,1/12/2016,Male,275,790,-27.46268333,153.01865,0.044970414,46,845,0.05443787
Manny,Male,12/12/2016,7,40.6,Spec,1/12/2016,Male,255,810,-27.46268333,153.0190333,0.078212291,45,358,0.125698324
Meaty,Male,12/10/2016,7,19.3,Rforest,13/12/2016,Male,252,800,-27.46213333,153.01725,0.027586207,31,725,0.042758621
Meaty,Male,6/09/2016,7,17.4,Lake,13/12/2016,Male,252,800,-27.4622,153.0174667,0.027586207,31,725,0.042758621
Milu,Male,4/04/2017,7,16.6,Spec,1/12/2016,Male,250,610,-27.46285,153.0189667,0.038669065,50,1112,0.044964029
Minnie,Female,27/09/2016,7,18.7,Spec,6/12/2016,Female,180,240,-27.46296667,153.0192333,0.099688474,46,321,0.143302181
Molly,Female,21/03/2017,7,41.5,Spec,8/12/2016,Female,202,400,-27.46266667,153.01895,0.102990033,35,301,0.11627907
Mowgli,Male,21/09/2016,7,18.1,Spec,NA,NA,NA,NA,-27.46273333,153.0194167,0.029345372,59,1329,0.044394281
Muffin,Female,12/01/2017,7,41.7,Spec,6/12/2016,Female,216,490,-27.46296667,153.0190333,0.088803089,42,259,0.162162162
Oregano,Male,18/04/2017,7,41.5,Arid,15/12/2016,Male,204,470,-27.46211667,153.0184,0.014864865,13,740,0.017567568
Palkana,Female,20/04/2017,7,18,Broms,29/11/2016,Female,208,360,-27.4627,153.0195167,0.03986711,12,301,0.03986711
Palkana,Female,20/04/2017,7,14.1,Broms,29/11/2016,Female,208,360,-27.46268333,153.0194833,0.03986711,12,301,0.03986711
Palkana,Female,19/04/2017,7,18.3,Pground,29/11/2016,Female,208,360,-27.4627,153.0194167,0.03986711,12,301,0.03986711
Palkana,Female,19/04/2017,7,15.7,Pground,29/11/2016,Female,208,360,-27.46268333,153.01945,0.03986711,12,301,0.03986711
Palkana,Female,4/04/2017,7,18.1,Broms,29/11/2016,Female,208,360,-27.46261667,153.0195,0.03986711,12,301,0.03986711
Palkana,Female,7/09/2016,7,19.2,Pground,29/11/2016,Female,208,360,-27.46268333,153.0194167,0.03986711,12,301,0.03986711
Palkana,Female,31/08/2016,7,15.1,Pground,29/11/2016,Female,208,360,-27.46263333,153.0194333,0.03986711,12,301,0.03986711
Paqueratte,Female,13/02/2017,7,300.2,BBabs,13/12/2016,Female,197,470,-27.4618,153.0173167,0.027777778,21,288,0.072916667
Peacan,Female,21/09/2016,7,18.3,Spec,9/12/2016,Female,193,430,-27.4631,153.01905,0.059225513,37,439,0.08428246
Phobos,Female,23/05/2017,7,15.9,Lake,NA,NA,NA,NA,-27.4627,153.0180833,0.030791789,44,682,0.064516129
Piglet,Male,24/08/2016,7,19,Pground,29/11/2016,Male,214,360,-27.4626,153.0194333,0.016516517,35,666,0.052552553
Pistatxo,Male,26/04/2017,7,18.5,Spec,8/12/2016,Male,258,790,-27.46273333,153.01885,0.097402597,38,308,0.123376623
Pistatxo,Male,21/09/2016,7,16.7,Spec,8/12/2016,Male,258,790,-27.4627,153.0187667,0.097402597,38,308,0.123376623
